Index,TokensCount,TypesCount,TypesCountMean,TypesCountStdDev,Sentences,Language,Modified,Title,Author
422,5620,1533,3.6660144,14.422907,259,en,1704194868975,Ronald_Reagan_1983-01-25,
423,5051,1538,3.2841353,12.504751,226,en,1704194868975,Ronald_Reagan_1983-02-18,
424,3878,1274,3.043956,10.254175,175,en,1704194868975,Ronald_Reagan_1983-03-08,
425,4553,1270,3.5850394,11.757007,243,en,1704194868975,Ronald_Reagan_1983-03-23,
426,4347,1304,3.3335888,12.072621,221,en,1704194868975,Ronald_Reagan_1983-04-27,
427,2581,904,2.8550885,8.447219,122,en,1704194868975,Ronald_Reagan_1983-09-05,
428,8326,1232,6.7581167,23.227934,434,en,1704194868975,Ronald_Reagan_1983-10-27,
429,867,391,2.2173913,4.1164217,40,en,1704194869051,Ronald_Reagan_1983-11-02,
430,989,413,2.394673,5.016639,54,en,1704194869051,Ronald_Reagan_1983-11-04,
431,4999,1498,3.3371162,11.499317,290,en,1704194868975,Ronald_Reagan_1984-01-25,
432,726,361,2.0110803,3.5993655,44,en,1704194869051,Ronald_Reagan_1984-01-29,
433,2374,456,5.2061405,10.061637,124,en,1704194868975,Ronald_Reagan_1984-05-28,
434,2312,462,5.004329,10.560022,121,en,1704194868975,Ronald_Reagan_1984-06-03,
435,1847,661,2.7942512,7.5224934,101,en,1704194869051,Ronald_Reagan_1984-06-06,
436,5101,1497,3.4074817,12.776133,288,en,1704194868975,Ronald_Reagan_1984-08-23,
437,15577,2124,7.333804,32.485905,955,en,1704194868979,Ronald_Reagan_1984-10-07,
438,5702,1231,4.6320066,15.987706,253,en,1704194868979,Ronald_Reagan_1984-10-21,
439,2580,879,2.9351535,8.523938,122,en,1704194868979,Ronald_Reagan_1985-01-21,
440,4251,1365,3.1142857,10.089416,222,en,1704194868979,Ronald_Reagan_1985-02-06,
441,1150,463,2.4838014,5.468847,53,en,1704194869051,Ronald_Reagan_1985-05-05,
442,2404,799,3.008761,7.917727,136,en,1704194868979,Ronald_Reagan_1985-11-21,
443,649,309,2.1003237,3.9096491,46,en,1704194869051,Ronald_Reagan_1986-01-28,
444,3516,1182,2.9746194,9.7916155,174,en,1704194868979,Ronald_Reagan_1986-02-04,
445,985,441,2.23356,4.049956,59,en,1704194869051,Ronald_Reagan_1986-04-14,
446,2947,987,2.9858155,8.203781,179,en,1704194868979,Ronald_Reagan_1986-09-14,
447,2961,895,3.30838,9.31279,146,en,1704194868979,Ronald_Reagan_1986-10-13,
448,1426,573,2.4886563,6.115036,56,en,1704194869051,Ronald_Reagan_1986-10-22,
449,3816,1242,3.0724638,10.069759,204,en,1704194868979,Ronald_Reagan_1987-01-27,
450,1899,688,2.7601745,7.17056,106,en,1704194868979,Ronald_Reagan_1987-03-04,
451,2713,924,2.9361472,8.96866,133,en,1704194868979,Ronald_Reagan_1987-06-12,
452,960,456,2.1052632,4.2521996,49,en,1704194869055,Ronald_Reagan_1987-12-08,
453,2732,832,3.2836537,8.883864,104,en,1704194868979,Ronald_Reagan_1987-12-10,
454,4892,1393,3.5118449,12.508906,217,en,1704194868979,Ronald_Reagan_1988-01-25,
455,7065,1666,4.2406964,17.078735,313,en,1704194868979,Ronald_Reagan_1988-05-31,
456,4531,1298,3.490755,11.5781145,249,en,1704194868979,Ronald_Reagan_1988-08-15,
457,4968,1346,3.690936,14.3531,192,en,1704194868983,Ronald_Reagan_1988-09-26,
458,282,136,2.0735295,2.0642722,19,en,1704194869055,Ronald_Reagan_1988-11-11,
459,7121,1772,4.018623,16.97466,296,en,1704194868983,Ronald_Reagan_1988-12-16,
460,3325,999,3.3283284,10.894112,200,en,1704194868983,Ronald_Reagan_1989-01-11,
